"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"64","UTS bodo amat wkwkwkwk (with PUNGGAWA KEUANGAN NEGARA at Gedung Keuangan Negara (GKN)) — https://t.co/ZibW66MrUL",FALSE,0,NA,2016-10-30 23:37:31,FALSE,NA,"792873094817861632",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","dwptraaa",0,FALSE,FALSE,"107.61079","-6.92189"
"65","Nyubuh y hehe (at Kampus FPOK UPI Padasuka) — https://t.co/G5GZdRIX9w",FALSE,0,NA,2016-10-30 23:37:20,FALSE,NA,"792873047816441856",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","sitaadji",0,FALSE,FALSE,"107.652","-6.90296"
"66","Mau nyampah....<ed><U+00A0><U+00BD><ed><U+00B8><U+0089>
Ah kalian.... akyu syudah rindu kembali
Reuni tiada henti<ed><U+00A0><U+00BD><ed><U+00B8><U+0081> makin kompak makin solid… [pic] — https://t.co/XAUNb3SNIb",FALSE,0,NA,2016-10-30 23:37:03,FALSE,NA,"792872978606231552",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","vkchu",0,FALSE,FALSE,NA,NA
"67","You Want the Sun by Niki &amp; The Dove — https://t.co/8ewmOta1jt",FALSE,0,NA,2016-10-30 23:36:35,FALSE,NA,"792872861694238721",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","meylandcholic",0,FALSE,FALSE,NA,NA
"68","#pathdaily [pic] — https://t.co/cVx1JaKS37",FALSE,0,NA,2016-10-30 23:35:11,FALSE,NA,"792872508277952512",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","vickhy_",0,FALSE,FALSE,NA,NA
"69","My morning view <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> (at @padmaubud) [pic] — https://t.co/tKWlCeBhlY",FALSE,1,NA,2016-10-30 23:35:01,FALSE,NA,"792872467127607296",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","rindyhapsari",0,FALSE,FALSE,NA,NA
"70","#pathdaily [pic] — https://t.co/2Ywlfk5fwj",FALSE,0,NA,2016-10-30 23:34:11,FALSE,NA,"792872257165012992",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","KusumahSari",0,FALSE,FALSE,NA,NA
"71","Ohhh lagu ini toh 
Ohhh <U+266B> Roman Picisan by Dewa 19 (with grifaniputri) — https://t.co/tJwaX2gZJo",FALSE,0,NA,2016-10-30 23:32:57,FALSE,NA,"792871945188483072",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","intanmika",0,FALSE,FALSE,NA,NA
"72","Beli Bisnis, dikasih eksekutif.. Rezeki mah ga kemanaaaa.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0085> 

*keliatannya sih sosialisasi… (at @kai121) [pic] — https://t.co/Fg8ie6AUDP",FALSE,0,NA,2016-10-30 23:32:45,FALSE,NA,"792871896819785728",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","adrian_rizkal",0,FALSE,FALSE,"107.6025","-6.91436"
"73","Semangat pagi dari Soekarno Hatta 447.

Yeaaayy.. it's Monday, one small positive… (at Oriflame Bandung Office) — https://t.co/CQAFTOHhc4",FALSE,0,NA,2016-10-30 23:32:42,FALSE,NA,"792871883486048256",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","RomyR__",0,FALSE,FALSE,"107.61364","-6.94841"
